"","taxon","(Intercept)","diseaseMS","sexM","age","bmi"
"755","Fibrobacter sp. UWCM",0.0841329477607322,0.26831803706645,0.181279762780641,0.262039549439976,0.121468785602119
"756","Fibrobacter sp. UWOV1",0.138691510087991,0.0829262131150438,0.0981173833342415,0.11791926437229,0.116550083466288
"757","Acetobacter sp. 46_36",0.102508474360971,0.0318835536771814,0.112846955571201,0.0343347360490617,0
"758","Acinetobacter sp. CAG:196_36_41",0.0510719378927146,0.0201439993335558,0.0527911939356666,0.00363199657180357,0.127608587660601
"759","Akkermansia sp. 54_46",0.0194382297339314,0,0.110673451922863,0,0
"760","Azospirillum sp. 47_25",0.0560414377918259,0.114059901357566,0.0206189944254163,0.0453798928213749,0
"761","Bacteroides sp. 41_26",0.0420180193308383,0.0184700905719893,0.10603716820326,0.102136856974281,0.0824693055604669
"762","Blautia sp. CAG:37_48_57",0.0131407480961325,0,0.00388002707161942,0.0130314785982425,0.00250148347563719
"763","Clostridium sp. 44_14",0.129035338163606,0.0154052970732411,0.0962852717312127,0.0410424784538974,0.162372926742344
"764","Clostridium sp. CAG:12237_41",0.228983688081995,0.0215819280480765,0.0529314288891531,0.0278352230973867,0.274762947760452
"765","Clostridium sp. CAG:245_30_32",0.0819498343183479,0.058015330024317,0.0498897129104481,0.0336473854723358,0.0547160649229559
"766","Clostridium sp. CAG:307_30_263",0,0.179435906139152,0.064429760585177,0.0742409566534563,0
"767","Clostridium sp. CAG:62_40_43",0.0641793158138386,0.00261405571946365,0.110409152550061,0.0788163322771963,0
"768","Coprococcus sp. 43_8",0.00889991050285407,0,0,0.0612833060599752,0.0218975083632824
"769","Coprococcus sp. CAG:131_42_139",0.00688485815047474,0.0984497886035776,0,0.186906709632704,0
"770","Dorea sp. 42_8",0.00897869087572938,0,0.00611417082049796,0,0.00566382442769668
"771","Eggerthella sp. 51_9",0.0741843696513841,0.0455633431950587,0,0.212305793619295,0
"772","Eubacterium sp. 45_250",0.162873412115241,0.00976675642781213,0.053316852254777,0,0
"773","Faecalibacterium sp. CAG:82-related_59_9",0,0,0.129456562938688,0.118280731418323,0
"774","Melainabacteria sp. 35_41",0.234880421519581,0.130617071884683,0.163093168579967,0.167609888296518,0.413680145818086
"775","Odoribacter sp. 43_10",0.00731838683797717,0.00832590070335036,0.00740651809525235,0.0152877342994954,0.00422090300862991
"776","Oscillibacter sp. 57_20",0.0173517497006924,0.0039873702290343,0,0.183286627148056,0
"777","Roseburia sp. CAG:197_41_10",0.0723421215969537,0.0187628704766538,0.0770055659464741,0.0318734625845548,0.064874791733131
"778","Ruminococcus sp. CAG:108-related_41_35",0.00220469560954136,0.0347912716045344,0,0.00289568800620786,0.0119385879220996
"779","Firmicutes bacterium CAG:137_57_8",0.0420020252718434,0.0459548680758543,0.36201098789471,0.0230470294138524,0
"780","Firmicutes bacterium CAG:176_59_8",0.0632074506172041,0.0303720148160267,0.0296594636036863,0,0
"781","Firmicutes bacterium CAG:272_52_7",0.166382143812942,0.0872138457185789,0.155152325114613,0,0.440434595322243
"782","Bacteroidales bacterium 55_9",0.126513113326862,0.0736837167463718,0.189951124464177,0,0.00804570342145238
"783","Clostridiales bacterium 59_14",0.0550541916894285,0.096962628935846,0.136410271622455,0,0
"784","Bacteroides sp. 43_46",0.00118342526758721,0.00704276544309263,0.0161293841345557,0.0234037529282143,0.0247985326996658
"785","Prevotella marshii",0.0872294475179683,0.0269186426116793,0.0713067410133494,0,0.0295190618743601
"786","Prevotella micans",0.0684718456720562,0.117499327899601,1.08067724217557,0.298514511539656,0.0999496822673978
"787","Candidatus Melainabacteria bacterium MEL.A1",0.407343083126704,0.0325373959476094,0.0987174433344559,0.0306066560785888,0.574226092754961
"788","Actinotignum urinale",0.0816475163144834,0.118334841233462,0.078483914751534,0.0488799792448189,0.0177734571072751
"789","Traorella massiliensis",0.0622387069567253,0.0134517468807208,0.0629798254820119,0.00813318407827042,0.120637982104441
"790","Jeotgalibaca sp. PTS2502",0.210665068791016,0.253257172083746,0.511390568531253,0.120937787770456,0.264349629106925
"791","Candidatus Gastranaerophilales bacterium Zag_111",0.562403433520433,0.216607021105151,0.222561597721971,0.315291818876803,0.459246235585626
"792","Candidatus Gastranaerophilales bacterium MH_37",0.0128802631967483,0.0642329914819528,0.125001763795027,0.0131149306121345,0
"793","Peptoniphilus sp. ING2-D1G",0.464911790644714,0.150947394171086,0.381842357201091,0.186607094407111,0.650671896964639
"794","Candidatus Melainabacteria bacterium LEY3_CP_29_8",0.233970527306719,0.107146039587984,0.146692319348613,0.0329162853710306,0.186969148789365
"795","Corynebacterium atypicum",0.0234487667464615,0.492636760817925,0.114755227728457,0.0659287942952156,0.0174381844503213
"796","Nissabacter archeti",0.369552675569269,0.0477078758963324,0.130955612552935,0.578695880715904,0.14705830639899
"797","Proteiniphilum sp. EBM-41",0.110487031374239,0.109182320744554,0.0603503196109338,0.245401852462281,0.0818712992723557
"798","Tepidanaerobacter sp. EBM-49",0.133263785398958,0,0.0471131408138242,0.107317045596571,0.298575378130012
"799","Izhakiella sp. D4N98",0.393901372363018,0.145230216133326,0.195186710306894,0.29045874975033,0
"800","Akkermansia sp. Phil8",0.0488170234471292,0.34767205037782,0.142772540862105,0,0
"801","Succinivibrio sp. Phil9",0.0344932295553669,0.148283514444074,0.095784854258717,0.0416854564751683,0.143423227082033
"802","Ruminococcus sp. Phil15",0.0227543145842301,0.0228983415555895,0.0417345007935867,0.128672740136984,0.0516014191785528
"803","Ruminococcus sp. Zagget7",0.0699640156616175,0.0272277191025797,0.127662379762522,0.0733320045877165,0.0559360674328447
"804","Alistipes sp. Zagget8",0.00844638488892026,0.0266135311715955,0.21168034220903,0.103211784902435,0.031735092959218
"805","Synergistes sp. Zagget9",0.0485758738873439,0.0410917389351949,0.292826854537237,0.112762301106438,0
"806","Sphaerochaeta sp. Phil3",0,0.148590714499502,0.0335073943623396,0,0.147087419147264
"807","Christensenellaceae bacterium Phil1",0.00378763143628317,0.00424377692467947,0.00459867513285219,0,0.00332557435981676
"808","Christensenellaceae bacterium Phil7",0.0794521429009645,0.164849483338702,0.0628206108363046,0,0
"809","Christensenellaceae bacterium Phil10",0.341234356729282,0.157385694838423,0.129464220538882,0,0
"810","Oscillospiraceae bacterium Zagget12",0.156739304682572,0.124398657751375,0.199233129600575,0.0338689382630662,0.393103190406771
"811","Methanocorpusculaceae archaeon Phil4",0.182565095377898,0.0995153941209448,0.144796615902796,0.0843387575800471,0.229339740986859
"812","Mollicutes bacterium Phil14",0.083486483954103,0.171488634194912,0.149531566175157,0.0242099031374831,0.180667423587844
"813","Campylobacter coli",0.18736191817234,0.151735224637156,0.269767290857398,0.105517360909601,0.0476866657852719
"814","Streptomyces kanamyceticus",0.377362868004898,0.130336878469607,0.731569986498903,0.502828263384401,0.176250509798402
"815","Pseudomonas koreensis",0.155665429679223,0.0693493312423791,0.33895239432766,0.130169113709827,0.145400913175424
"816","Campylobacter concisus",0.207322703051538,0.151507649496164,0.493098848658912,0.116699994364304,0.278224328097244
"817","Campylobacter mucosalis",0.0344276455774852,0.0301532911693931,0.094960345636034,0.135461111188424,0.0370511620125344
"818","Actinobaculum massiliense",0.0378455168111225,0.404537203018819,0,0.0907892668636366,0.0530778119488769
"819","Dickeya dadantii",0.159067148784007,0.0975649473547545,0.429642931974058,0.221323129109066,0.37883588787191
"820","Rothia dentocariosa",0.169654075246894,0.0113950632713952,0.0298227038412298,0.148776621755736,0.146084506528584
"821","Mobiluncus curtisii",0.0370076303867719,0,0.0831569103664403,0.0123393028584941,0.0773979473296577
"822","Mobiluncus mulieris",0.0773755523895108,0,0.172151371126082,0.0696449829931042,0.471889783675015
"823","[Clostridium] bolteae",0.0307869996376848,0.066439121359482,0.104348348897277,0.0211342466627209,0.00827298161279896
"824","Allisonella histaminiformans",0.0695721605625845,0.045296747801221,0,0.255699539005596,0
"825","Subdoligranulum variabile",0.0401657817783813,0.00460796086141078,0.0296687046090902,0.0175418799530721,0.0912868872856108
"826","Anaerofustis stercorihominis",0.022188479975958,0.324495748674459,0.113368052845405,0,0.22082317720147
"827","Alistipes finegoldii",0.00635637981705501,0.00530274496325038,0.0249653145197397,0,0.0174467099807972
"828","Enhygromyxa salina",0.310065573794941,0.0780097367052958,0.261162955142541,0.494458248229902,0.310577134917128
"829","Bifidobacterium longum",0.0347771027847905,0.0291761850780268,0.0420253081864625,0,0.021377521098821
"830","Helicobacter mustelae",0.290837519027539,0.0271860250938399,0.129769153657312,0.1235461349857,0.194668636658992
"831","Methanobrevibacter smithii",0.221882006428258,0.143655736425802,0.150784785119914,0.434853710603843,0.014872412445638
"832","Bifidobacterium psychraerophilum",0.238346651260281,0.316960124970939,0.991610146129491,0.465665272977258,0.214523629029621
"833","Dialister invisus",0.0239158930694968,0.0823141692642819,0.400091602794001,0.065672521454705,0.0174636237757928
"834","Aeromonas simiae",0.139966709213981,0.0763026582669177,0.454264244108189,0.267382251872011,0.0319259849523534
"835","Bacillus bataviensis",0.0625503115508912,0.177246449140714,0.329175859530732,0.053493355139909,0.0523673489851458
"836","Methanosarcina mazei",0.130230006822273,0.191045119883986,0.454597412171978,0.100073569268799,0.224896386519114
"837","Treponema putidum",0.135133294603758,0.0927310557180377,0.239343522083186,0.28290951872035,0.14277723816536
"838","Corynebacterium halotolerans",0.337952302950672,0.273755201285239,0.260485598953555,0.577213793809387,0.0705989331025173
"839","Comamonas kerstersii",0.33416847254506,0.309133447349918,0.26337700960581,0.194029588483495,0.183006830798395
"840","Lactobacillus antri",0.405748605297021,0.166490038961571,0.0553957460059103,0.346754010017681,0.138716106209487
"841","Sulfolobus acidocaldarius",0.125598158834146,0.0651435247612936,0,0.13827451166402,0.0250016303680865
"842","Prevotella salivae",0.108543938517564,0.168330586700323,0.0425083312223543,0.251045512790599,0.0277038642672155
"843","Scardovia wiggsiae",0.455748645362557,0.0462957085916584,0.0326717260051472,0.526007602480826,0.18915585698216
"844","Methanobrevibacter millerae",0.402689102156716,0.259453506535298,0.464786225726776,0,0.245003980202034
"845","Cloacibacterium normanense",0.219267872563873,0.0381957866744895,0.233762943279389,0.10304132062581,0.129232677643399
"846","Oribacterium sinus",0.0780074614663026,0.323644030339299,0.0931842244651252,0.233493268612173,0.128214545051516
"847","Sporomusa ovata",0.175316716635815,0.286220783976667,0.330267117386494,0.307521649862979,0.260798415331925
"848","Acetitomaculum ruminis",0.15525933257442,0.322598028950829,0.259859496916836,0.227186163115036,0.0627678518709659
"849","Akkermansia muciniphila",0.0444691973850441,0.0641535557046046,0.0138585145734106,0,0
"850","Helcococcus sueciensis",0.0552391611127308,0,0.227403422287613,0.0813579570961337,0.013154384669306
"851","Prevotella bergensis",0.094400773578778,0.0653417098864682,0.0456937832803241,0.0958690028363691,0
"852","Enterococcus italicus",0.261374203033111,0.0648099251633584,0.0985617277691344,0.235012386223977,0.165297035376565
"853","Bacteroides cellulosilyticus",0.00728996071094181,0.00866215535465108,0.0107647091845718,0,0
"854","Empedobacter brevis",0.0378442390484934,0.0519876815349987,0.343710839096108,0.146281370260108,0.0422280929873654
"855","Ethanoligenens harbinense",0.417150758887519,0.0458221359011564,0.732673616568379,0.236912980234858,0.288878239892795
"856","Corynebacterium resistens",0,0,0.0407069733637627,0,0.0433893027388492
"857","Acetanaerobacterium elongatum",0.27097215512166,0,0.112093387888167,0.0695411260615037,0.143801548654187
"858","Intestinibacter bartlettii",0.00457335499916544,0.0100612676237285,0.011451229687504,0.000770542029239391,0.00625433347248209
"859","Bacillus humi",0.31216841732299,0.0201662470322821,0.377081002790988,0.431216442658926,0.423820982493122
"860","Crocosphaera watsonii",0.441779676831304,0.173119575857159,0.167540400470793,0.794901727618663,0.378518691593241
"861","Anaerosporobacter mobilis",0.0644007518944372,0.0277424608121153,0.0991833274582426,0.0511132517997013,0.0526074438238565
"862","Acholeplasma equifetale",0.262690704826477,0.0457655766754228,0.214331378542263,0.183598236604308,0.121344351773181
"863","Porphyromonas gingivicanis",0.204786903717999,0.1608427639609,0.445577555873751,0.246412456391299,0.078365518957588
"864","Lactobacillus kefiranofaciens",0.164437618372017,0.0772052899284795,0.2048015334859,0.383398182717352,0.0235671062996345
"865","Gardnerella vaginalis",0,0.104982152088056,1.1237325536684,0,0.00707855093967009
"866","Catabacter hongkongensis",0.140031689303994,0.0106479103306583,0.170663895202296,0.0546354207315853,0
"867","Cardiobacterium hominis",0.120769485386373,0.114363036523614,0.541612202478356,0.234733987848477,0.109508103040851
"868","Actinomyces dentalis",0.182711988846902,0.32707966717344,0.136938488999414,0.0938983325237331,0.158621202734588
"869","Peptococcus niger",0.037336717765167,0,0.0550821515741379,0.0629699796288797,0.0362279526108195
"870","Carnobacterium gallinarum",0.203875133284427,0.039260100775318,0.159759765220651,0.212646594104526,0.0830134293820493
"871","Carnobacterium maltaromaticum",0.0592748617947737,0.0669635270087003,0.349414270988068,0.0412090813333244,0.0458209735121206
"872","Bifidobacterium animalis",0.311820486804777,0.198968038667078,0.150500207628885,0,0.437241729266726
"873","Staphylococcus lugdunensis",0.11962525733215,0.0234475205055451,0.0380946338438545,0.101282683421708,0.0332818159548487
"874","Streptococcus mitis",0.0490362263722721,0.207823842359659,0.0180231465912418,0,0.135676901721554
"875","Lactobacillus curvatus",0.274715511065494,0.116314041293878,0.540944911341635,0.397532237265787,0.101845623170851
"876","Lachnospira multipara",0.078541665477593,0.172628118617764,0.0654494257754625,0.231785685279987,0.476301188869613
"877","Acinetobacter lwoffii",0.276841525162489,0.296350138513686,0.35003872206678,0.485252067460919,0.0601556044661671
"878","Tannerella forsythia",0.188922017620016,0.0681188078901547,0.222920657439163,0.157891739418586,0.0812042215095766
"879","Porphyromonas levii",0.264377608242715,0.15223334844336,0.0867412530025605,0.0261317034706315,0.227320481902578
"880","Porphyromonas macacae",0.119341968154597,0.124921072387541,0.155897951993085,0.159717517714412,0.13327758412668
"881","Bacteroides ovatus",0.00390219125964681,0.0181633245364906,0.0157675263445127,0.027430859324807,0.0183973446089797
"882","Alistipes putredinis",0.00323697699694137,0.0144027034355657,0.00828680352813517,0.0200760237833619,0.0181086962866101
"883","Odoribacter splanchnicus",0.00144013632414677,0.020606327805731,0.0168449848083319,0,0.0274686620758565
"884","Porphyromonas asaccharolytica",0.22793496668128,0,0.218369650926615,0.112917636688317,0.0212247189530058
"885","Porphyromonas endodontalis",0.198880454151409,0.180446328867584,0.073646515591901,0.072946631748208,0.275510349457779
"886","Prevotella bivia",0.00528483095010928,0.000191430495694544,0.00601698475705211,0,0.00161720904734445
"887","Prevotella buccae",0.0461323111750022,0.256150448986843,0.0692903521087845,0.0598020601414,0.0631551530576518
"888","Prevotella buccalis",0.0288601584142365,0,0,0.0373590545076918,0.0171062588122212
"889","Prevotella corporis",0.00687592365471416,0.0025038090474755,0.00934885766622804,0.0147608013811459,0.00164336783217851
"890","Prevotella denticola",0.286443237069781,0.0704083163465159,0,0.602577608024772,0
"891","Prevotella disiens",0.0521584244486498,0.028333403667621,0.0192435701062097,0.0509344981574744,0.0206858316893264
"892","Prevotella intermedia",0.0627666236169838,0.0711878480431823,0,0,0
"893","Prevotella melaninogenica",0.140854439037782,0.192981496342412,0,0.342944217585539,0
"894","Prevotella nigrescens",0.0887153424452909,0.111327540550655,0.0677961884078893,0,0.146197560810992
"895","Prevotella oralis",0.278014971773988,0.266421356424247,1.08570646555996,0.419219088568276,0
"896","Prevotella oris",0.0414798417948385,0.0876471831694355,0,0.0727038910794915,0.10762120469883
"897","Prevotella oulorum",0.0595052814898458,0.197544349584596,0,0.383679665625296,0.26926600995759
"898","Rikenella microfusus",0.0514224716153141,0.0132721004420331,0.0475231882293884,0.0577205613178591,0.0464522762604389
"899","Cronobacter sakazakii",0.0525726550245306,0.169431418438739,0.208859825432734,0.178819894803839,0.130000340434084
"900","Prevotella multiformis",0.150055806446429,0.0756753238279712,0.0982482501745614,0.457084022388828,0.0740342221603903
"901","Arcanobacterium haemolyticum",0.0840440837540746,0.0831990717228468,0.33169605130637,0.100430065365789,0.263920371761264
"902","Staphylococcus pseudintermedius",0.281798996536036,0.157413882847566,0.157540300516971,0.0623043097427376,0.192675545510693
"903","Alkaliflexus imshenetskii",0.49338040704677,0.0428187683274786,0.624696982717178,0.154077560064909,0.528807188235736
"904","Lactobacillus concavus",0.116787669286789,0.0387204359814509,0.479730885409521,0.237598550387349,0.298775961183569
"905","[Clostridium] clariflavum",0.467435806034368,0.0315559572361074,0.55000540948207,0.370628126406232,0.253122194070035
"906","Lutispora thermophila",0.261179006282412,0.0543025489782197,0.616130359787327,0.270627679160716,0.14974624188846
"907","Salmonella enterica",0.103990784997162,0.0707008217236079,0.235044465820727,0.0928789911860897,0.0704730361791929
"908","Acetivibrio ethanolgignens",0,0.00981444828384732,0.0761190691577237,0.0849000960756639,0.096557745542721
"909","[Eubacterium] fissicatena",0.0905238663998989,0.0929966575675088,0.0988480914216866,0.0322578274253386,0
"910","Bacteroides salyersiae",0.00282234742272198,0.00257247431569606,0.00368401047242756,0.00619130090662088,0.00336671112848492
"911","Flavonifractor plautii",0.0231954406329966,0.0703876979541315,0,0.0579241277271781,0
"912","Streptomyces cattleya",0.188449491921303,0.293209203727489,0.252545541525623,0.335360317807061,0.217669444479651
"913","[Eubacterium] cellulosolvens",0.0558625616908209,0.261719617796104,0.0760843763245727,0.162231807474713,0.0303771280677061
"914","[Clostridium] cellulosi",0.572907152111697,0.036833989670906,0.624923051861994,0.34344415318235,0.335993159772767
"915","[Clostridium] scindens",0.0333831878635972,0.0564887224427379,0,0.0370459851594548,0.00758944832220966
"916","[Clostridium] spiroforme",0.0198078007676549,0.0463636918653475,0.0943621877586997,0.148836307457183,0.044061245150511
"917","[Clostridium] celerecrescens",0.0371456577093655,0,0.226725261144067,0.0513891962367254,0.151168223806221
"918","Asaccharospora irregularis",0.236495008182937,0.102136444404449,0.305959074121708,0,0.0380345450072789
"919","Tyzzerella nexilis",0.0101407978765354,0.0371605888423735,0.045261173986814,0.0271407751208392,0
"920","Clostridium paraputrificum",0.191738497175897,0.137373256215601,0.0720822246775388,0.0386087538687523,0.361153222548931
"921","Hathewaya proteolytica",0.23532806347079,0.0192602853927108,0.0614647424252556,0.0838973873704522,0.272199903833778
"922","Staphylococcus cohnii",0.151363252056696,0.0443102737239745,0.305205637107389,0.30964423128411,0.152188815349328
"923","Staphylococcus saprophyticus",0.525933089769661,0.0586370759399907,0.381369598196276,0.407097405006748,0.479876262808217
"924","Staphylococcus capitis",0.22881245525548,0.13309160992139,0.101094242315561,0.115617456234711,0.201526612918681
"925","Dolosigranulum pigrum",0.429711768336291,0.542981790139849,0.237311930282377,0.27905642614706,0.257663156022275
"926","Veillonella parvula",0.0936691140927227,0.128485217879518,0.00995986558503574,0.0246510992046554,0.108776716675322
"927","Proteiniphilum acetatigenes",0.208652546992433,0.0108602285372342,0.443209652085996,0.0770571509126134,0.172034023412929
"928","Yersinia ruckeri",0.31981043712082,0.0570662916267457,0.311303105629207,0.197915993963365,0.193564975886545
"929","Lawsonia intracellularis",0.206563174904078,0.137592971207714,0.105758631997206,0.0734241685015233,0.206003659863065
"930","Acholeplasma axanthum",0.329897776413812,0.138637828899257,0.278706287508731,0.217154586965671,0.273429401886981
"931","Roseburia hominis",0.00684447696577701,0,0.00322956500298324,0.00463879136092706,0.00275274817151916
"932","Roseburia faecis",0.00518964388118141,0,0,0,0.0017844651299261
"933","Corynebacterium tuscaniense",0,0,0.100297911537858,0,0.0809592097944309
"934","Pseudomonas putida",0.0833999940464726,0.0484131990428424,0.0352951064363444,0.0124083287733132,0.0634912270156478
"935","Lactobacillus uvarum",0.199204927456701,0.292067112292188,0.603524876874987,0.338412475448044,0.102782818515504
"936","Prevotella baroniae",0.0203785896997946,0.010860272643081,0.0742927185929199,0.0748128368952347,0.0355501002083077
"937","Chryseobacterium vrystaatense",0.137474104343058,0.301269205351924,0.316287430109422,0.177118576021748,0.246946630009691
"938","Exiguobacterium profundum",0.69812714660331,0.203224997012048,0.38074622391485,0.827025838606805,0.480765035501268
"939","Dialister micraerophilus",0.468660367498487,0.167825309217351,0.150097278656845,0,0.556422725491624
"940","Bacteroides plebeius",0.0103373487859778,0.00279160854897876,0.00791296233161044,0.00771122477172454,0.00478072519196343
"941","Bacteroides coprocola",0.00973094333790708,0.000236735578334453,0.0108864210146463,0.012432482186514,0.000727436969596964
"942","Bacteroides pyogenes",0.00870389802476023,0.0761562132901491,0.0247396660320494,0.0534269613349273,0.0222649607239503
"943","Prevotella multisaccharivorax",0.405713378174355,0.31200276480695,0,0.51889491307489,0
"944","Pseudomonas entomophila",0.205889518260716,0.0899776244871498,0.312137007176972,0.203062565776564,0.127744103940786
"945","Streptococcus massiliensis",0.219027378325437,0,0.0608098248055441,0.179410319996967,0.168361691180818
"946","Prolixibacter bellariivorans",0.277286396053382,0.269215205697077,0.56461831311567,0.381195273123832,0.113273878958163
"947","Streptococcus gallolyticus",0.309128096542263,0.130864951887407,0.0740376318869907,0.0232250784559412,0.536785120907751
"948","Pseudomonas stutzeri",0.602539106696416,0.0371930942169181,0.224441900778825,0.281739888885361,0.482524109199448
"949","Clostridium sulfidigenes",0.098117348933356,0.16457472309803,0.29650021592041,0.0717282213054202,0.192265680060633
"950","Clostridium lundense",0.419639039126264,0.160208299887149,0.123978982121399,0.645704450490029,0.0599072968470142
"951","[Eubacterium] dolichum",0.058330461092057,0.0148689232836439,0.0375298245305005,0.0234742179901237,0.0347416757964298
"952","Eggerthia catenaformis",0.170141034006046,0.536883392873111,0.0749693826575327,0.0475558733897969,0.0886768063302223
"953","Pseudomonas otitidis",0.250111356435704,0.036023386764312,0.0624575679345644,0.15243461059817,0.145434882629673
"954","Porphyromonas somerae",0.0142291685954221,0.00402462715603924,0.0150798898378515,0.00966638244398826,0.00100326581652199
"955","Sharpea azabuensis",0.212107608501118,0.134890345779428,0.0861167715039143,0.230564337811897,0.0768444593888258
"956","Bifidobacterium crudilactis",0.374757536720251,0.0469200048038925,0.672508750512676,0.4329016584372,0.19870432863548
"957","Parabacteroides goldsteinii",0.0100852205296024,0.0475452643214292,0.0298261908095383,0.034701033072968,0.0546747055062523
"958","Alistipes shahii",0.00385678053685529,0.00612902263365993,0.00689045485532426,0.013294237987259,0.00344527145833396
"959","Actinomyces neuii",0.114592414067305,0.0993220257371241,0.0492158857213891,0.0435848547310848,0.302373402400281
"960","Cutibacterium avidum",0.0259870281107651,0,0.166937410349968,0.173396682294969,0.10431472947134
"961","Cutibacterium granulosum",0,0.0458381963811061,0.210632290638841,0,0.19691027812149
"962","Propionimicrobium lymphophilum",0.189162845378563,0,0,0.0328241649557762,0.270195992266273
"963","Anaerococcus hydrogenalis",0.125714426410168,0.0856956402907836,0.192804404191648,0.0448608842306377,0.230795145178734
"964","Peptoniphilus indolicus",0.393161669670045,0,0.0516091953943341,0.0814077808511166,0.238231026385916
"965","Peptoniphilus lacrimalis",0.0246084430081653,0,0.127131058855202,0.130767395261253,0.129794940500757
"966","Anaerococcus lactolyticus",0.118630822013744,0.174223069335194,0.207891142170766,0.15273437782008,0.0994776941098301
"967","Parvimonas micra",0.201065652182982,0.225432790793228,0.0692135635553092,0.437298429700055,0.0166465677827495
"968","Anaerococcus prevotii",0.0416470463812198,0.0234702565717231,0,0.00516669987349944,0.0648207676044295
"969","Blautia producta",0.172169235075715,0.0426059655827959,0.141229582225911,0.0469113862373106,0.0614337712734096
"970","Anaerococcus tetradius",0.0955808268217119,0,0.17194865126719,0.0232477409035635,0.0590768480394319
"971","[Ruminococcus] gnavus",0.0304506151787441,0.0193290634082616,0.0210784558443829,0.0570701030241575,0
"972","[Ruminococcus] torques",0,0,0.016579515992676,0.0244276419123158,0
"973","Coprococcus eutactus",0.0664768492427195,0,0,0.0355228920927173,0.042804935795171
"974","[Clostridium] asparagiforme",0.0122523823171143,0.00270251039464761,0.00832618748980105,0.0127690594775083,0.00843690901698379
"975","Bacteroides finegoldii",0,0.108696444065479,0.00163044982937627,0.0115553794783348,0.0536497644452878
"976","Coriobacterium glomerans",0.489596576579466,0.0321523137548806,0,0.13671455653445,0.509266940808936
"977","Bifidobacterium thermophilum",0.0418873541379064,0.100713676053248,0.291410424841131,0.0841144546075335,0.0729867975028378
"978","Enterococcus avium",0.0823098696084231,0.0605420032662399,0.486799040538747,0.178554247609985,0.263323218290451
"979","Clostridium magnum",0.201566438225752,0.116665112070981,1.20852411200724,0.201748815581185,0.225836460566828
"980","Leuconostoc citreum",0,0.097029272804106,0.0255536070394976,0,0.0948078460816959
"981","Leuconostoc pseudomesenteroides",0,0.134913272995508,0.0967847746476634,0.902666025668646,0.127922303197497
"982","Rahnella aquatilis",0.292491278369321,0.174381560761369,0.356614405119748,0.313044222071624,0.0932476618202768
"983","Streptobacillus moniliformis",0.242292782821997,0.486879092964511,0.447511630112132,0.150947523305754,0.260979418019873
"984","Lactonifactor longoviformis",0.0922691314390174,0.0164923886412534,0.0184673138173199,0.0560384478123449,0.0442722673639614
"985","[Clostridium] saccharogumia",0.0643589872104977,0.0295427244331547,0.0642962952769845,0.0226325212109915,0.0336995592597047
"986","Peptostreptococcus stomatis",0.154536758078656,0.401983980418972,0.0794321991968142,0.194792273829394,0.109478217492401
"987","[Clostridium] glycyrrhizinilyticum",0.0407763597796465,0.0262441434518141,0.070344289849372,0.0464894590397828,0.0114310068733135
"988","Chryseobacterium greenlandense",0.25369412758571,0.0540294472515134,0.202150663034347,0.248839198460006,0.154611760663889
"989","Oscillibacter valericigenes",0.132341491688665,0.134119546663463,0.125922519307481,0,0.171192498486121
"990","Xenorhabdus doucetiae",0.190984223657578,0.0463082465541645,0.174054072827011,0.151915038499976,0
"991","[Eubacterium] brachy",0.202135138997714,0.251150388660282,0.375407722070567,0.534042799190775,0.0390579132800943
"992","[Eubacterium] nodatum",0.416202109844428,0,0.298732695905128,0.314460801656404,0.278080919639354
"993","Mogibacterium timidum",0.32331137956325,0.0525333390544943,0.0324380881868394,0.10729975592034,0.264301125920184
"994","Alloscardovia criceti",0.125279618539723,0.0336868287726131,0.379910679938993,0.0441475590051153,0.171072868886265
"995","Bifidobacterium tsurumiense",0.447069252862814,0.0403887231070687,0.342003072040337,0.545889093335424,0.153420053186277
"996","Citrobacter amalonaticus",0.154680021023667,0.0730340798946628,0.223433306932143,0.40233059331905,0.103877282998616
"997","Siccibacter turicensis",0.219687143733852,0.153824404084323,0.0565705918493812,0.155411268069304,0.201711861981201
"998","Bifidobacterium choerinum",0.142594287772832,0.0641518542714284,0.288091193843389,0.106840831158433,0.104636864651015
"999","Pseudobacteroides cellulosolvens",0.392378998400869,0.101228145284793,0.575193117809564,0.263665175291045,0.330395175726485
"1000","Bilophila wadsworthia",0.153869369201057,0.0251359248695305,0.0106133520409204,0.0191989225247061,0
"1001","[Clostridium] citroniae",0.0429305476702662,0.0952891926882772,0.128913721890356,0.025436579393118,0.0267335411939749
"1002","Roseburia inulinivorans",0.00666553502797919,0,0.00130679194938249,0,0.00216793537832182
"1003","Streptococcus pseudoporcinus",0.220514004819815,0,0.0452888212327241,0.0985829182487149,0.160985901790046
"1004","Chitinilyticum aquatile",0.401422604771917,0.0996111732406536,0.453735857583176,0.234396052016297,0.1027468849197
"1005","Prevotella stercorea",0.00565362578973217,0.00754297305418578,0.00612785867977398,0.0108903111384898,0.00647179506627086
"1006","Clostridium saccharoperbutylacetonicum",0.16110541847462,0.0596206713501284,1.12149866890234,0.211102051482683,0.100593378875568
"1007","Corynebacterium bovis",0,0.437443292907122,0.278575302466795,0.492912626940603,0.206248711633725
"1008","Clostridium celatum",0.172584781675432,0.149093464228089,0,0.316488633378051,0.142240680373425
"1009","Terrisporobacter glycolicus",0.105702505320216,0.0178186813907084,0.646596959379528,0.430300696540589,0.0317350889081843
